id,name,price,barcode,stock_quantity,village,category,description
990,Local Produce (Potatoes),27.959093749999997,100986,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
991,Handicrafts (Potatoes),29.077457499999998,100987,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
992,Services (Potatoes),30.195821249999995,100988,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
993,Food Items (Potatoes),31.314185,100989,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
994,Household Goods (Potatoes),32.432548749999995,100990,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
995,Local Produce (Potatoes),33.550912499999995,100991,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
996,Handicrafts (Potatoes),34.669276249999996,100992,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
997,Services (Potatoes),35.787639999999996,100993,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
998,Food Items (Potatoes),36.906003749999996,100994,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
999,Household Goods (Potatoes),38.0243675,100995,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
1000,Local Produce (Potatoes),39.14273125,100996,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
1001,Handicrafts (Potatoes),40.261095,100997,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
1002,Services (Potatoes),41.37945874999999,100998,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
1003,Food Items (Potatoes),42.49782249999999,100999,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
1004,Household Goods (Potatoes),43.61618625,101000,2,Potatoes,Agriculture,Available in Potatoes. Population: 1000
1005,Local Produce (Honey),22.367275,101001,2,Honey,Agriculture,Available in Honey. Population: 1000
1006,Handicrafts (Honey),23.48563875,101002,2,Honey,Agriculture,Available in Honey. Population: 1000
1007,Services (Honey),24.604002499999996,101003,2,Honey,Agriculture,Available in Honey. Population: 1000
1008,Food Items (Honey),25.722366249999993,101004,2,Honey,Agriculture,Available in Honey. Population: 1000
1009,Household Goods (Honey),26.840729999999997,101005,2,Honey,Agriculture,Available in Honey. Population: 1000
1010,Local Produce (Honey),27.959093749999997,101006,2,Honey,Agriculture,Available in Honey. Population: 1000
1011,Handicrafts (Honey),29.077457499999998,101007,2,Honey,Agriculture,Available in Honey. Population: 1000
1012,Services (Honey),30.195821249999995,101008,2,Honey,Agriculture,Available in Honey. Population: 1000
1013,Food Items (Honey),31.314185,101009,2,Honey,Agriculture,Available in Honey. Population: 1000
1014,Household Goods (Honey),32.432548749999995,101010,2,Honey,Agriculture,Available in Honey. Population: 1000
1015,Local Produce (Honey),33.550912499999995,101011,2,Honey,Agriculture,Available in Honey. Population: 1000
1016,Handicrafts (Honey),34.669276249999996,101012,2,Honey,Agriculture,Available in Honey. Population: 1000
1017,Services (Honey),35.787639999999996,101013,2,Honey,Agriculture,Available in Honey. Population: 1000
1018,Food Items (Honey),36.906003749999996,101014,2,Honey,Agriculture,Available in Honey. Population: 1000
1019,Household Goods (Honey),38.0243675,101015,2,Honey,Agriculture,Available in Honey. Population: 1000
1020,Local Produce (Honey),39.14273125,101016,2,Honey,Agriculture,Available in Honey. Population: 1000
1021,Handicrafts (Honey),40.261095,101017,2,Honey,Agriculture,Available in Honey. Population: 1000
1022,Services (Honey),41.37945874999999,101018,2,Honey,Agriculture,Available in Honey. Population: 1000
1023,Food Items (Honey),42.49782249999999,101019,2,Honey,Agriculture,Available in Honey. Population: 1000
1024,Household Goods (Honey),43.61618625,101020,2,Honey,Agriculture,Available in Honey. Population: 1000
1025,Local Produce (Catering),22.367275,101021,2,Catering,Agriculture,Available in Catering. Population: 1000
1026,Handicrafts (Catering),23.48563875,101022,2,Catering,Agriculture,Available in Catering. Population: 1000
1027,Services (Catering),24.604002499999996,101023,2,Catering,Agriculture,Available in Catering. Population: 1000
1028,Food Items (Catering),25.722366249999993,101024,2,Catering,Agriculture,Available in Catering. Population: 1000
1029,Household Goods (Catering),26.840729999999997,101025,2,Catering,Agriculture,Available in Catering. Population: 1000
1030,Local Produce (Catering),27.959093749999997,101026,2,Catering,Agriculture,Available in Catering. Population: 1000
1031,Handicrafts (Catering),29.077457499999998,101027,2,Catering,Agriculture,Available in Catering. Population: 1000
1032,Services (Catering),30.195821249999995,101028,2,Catering,Agriculture,Available in Catering. Population: 1000
1033,Food Items (Catering),31.314185,101029,2,Catering,Agriculture,Available in Catering. Population: 1000
1034,Household Goods (Catering),32.432548749999995,101030,2,Catering,Agriculture,Available in Catering. Population: 1000
1035,Local Produce (Catering),33.550912499999995,101031,2,Catering,Agriculture,Available in Catering. Population: 1000
1036,Handicrafts (Catering),34.669276249999996,101032,2,Catering,Agriculture,Available in Catering. Population: 1000
1037,Services (Catering),35.787639999999996,101033,2,Catering,Agriculture,Available in Catering. Population: 1000
1038,Food Items (Catering),36.906003749999996,101034,2,Catering,Agriculture,Available in Catering. Population: 1000
1039,Household Goods (Catering),38.0243675,101035,2,Catering,Agriculture,Available in Catering. Population: 1000
1040,Local Produce (Catering),39.14273125,101036,2,Catering,Agriculture,Available in Catering. Population: 1000
1041,Handicrafts (Catering),40.261095,101037,2,Catering,Agriculture,Available in Catering. Population: 1000
1042,Services (Catering),41.37945874999999,101038,2,Catering,Agriculture,Available in Catering. Population: 1000
1043,Food Items (Catering),42.49782249999999,101039,2,Catering,Agriculture,Available in Catering. Population: 1000
1044,Household Goods (Catering),43.61618625,101040,2,Catering,Agriculture,Available in Catering. Population: 1000
1045,Local Produce (Maize),22.367275,101041,2,Maize,Agriculture,Available in Maize. Population: 1000
1046,Handicrafts (Maize),23.48563875,101042,2,Maize,Agriculture,Available in Maize. Population: 1000
1047,Services (Maize),24.604002499999996,101043,2,Maize,Agriculture,Available in Maize. Population: 1000
1048,Food Items (Maize),25.722366249999993,101044,2,Maize,Agriculture,Available in Maize. Population: 1000
1049,Household Goods (Maize),26.840729999999997,101045,2,Maize,Agriculture,Available in Maize. Population: 1000
1050,Local Produce (Maize),27.959093749999997,101046,2,Maize,Agriculture,Available in Maize. Population: 1000
1051,Handicrafts (Maize),29.077457499999998,101047,2,Maize,Agriculture,Available in Maize. Population: 1000
1052,Services (Maize),30.195821249999995,101048,2,Maize,Agriculture,Available in Maize. Population: 1000
1053,Food Items (Maize),31.314185,101049,2,Maize,Agriculture,Available in Maize. Population: 1000
1054,Household Goods (Maize),32.432548749999995,101050,2,Maize,Agriculture,Available in Maize. Population: 1000
1055,Local Produce (Maize),33.550912499999995,101051,2,Maize,Agriculture,Available in Maize. Population: 1000
1056,Handicrafts (Maize),34.669276249999996,101052,2,Maize,Agriculture,Available in Maize. Population: 1000
1057,Services (Maize),35.787639999999996,101053,2,Maize,Agriculture,Available in Maize. Population: 1000
1058,Food Items (Maize),36.906003749999996,101054,2,Maize,Agriculture,Available in Maize. Population: 1000
1059,Household Goods (Maize),38.0243675,101055,2,Maize,Agriculture,Available in Maize. Population: 1000
1060,Local Produce (Maize),39.14273125,101056,2,Maize,Agriculture,Available in Maize. Population: 1000
1061,Handicrafts (Maize),40.261095,101057,2,Maize,Agriculture,Available in Maize. Population: 1000
1062,Services (Maize),41.37945874999999,101058,2,Maize,Agriculture,Available in Maize. Population: 1000
1063,Food Items (Maize),42.49782249999999,101059,2,Maize,Agriculture,Available in Maize. Population: 1000
1064,Household Goods (Maize),43.61618625,101060,2,Maize,Agriculture,Available in Maize. Population: 1000
1065,Local Produce (Repairs),22.367275,101061,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1066,Handicrafts (Repairs),23.48563875,101062,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1067,Services (Repairs),24.604002499999996,101063,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1068,Food Items (Repairs),25.722366249999993,101064,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1069,Household Goods (Repairs),26.840729999999997,101065,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1070,Local Produce (Repairs),27.959093749999997,101066,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1071,Handicrafts (Repairs),29.077457499999998,101067,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1072,Services (Repairs),30.195821249999995,101068,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1073,Food Items (Repairs),31.314185,101069,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1074,Household Goods (Repairs),32.432548749999995,101070,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1075,Local Produce (Repairs),33.550912499999995,101071,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1076,Handicrafts (Repairs),34.669276249999996,101072,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1077,Services (Repairs),35.787639999999996,101073,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1078,Food Items (Repairs),36.906003749999996,101074,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1079,Household Goods (Repairs),38.0243675,101075,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1080,Local Produce (Repairs),39.14273125,101076,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1081,Handicrafts (Repairs),40.261095,101077,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1082,Services (Repairs),41.37945874999999,101078,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1083,Food Items (Repairs),42.49782249999999,101079,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1084,Household Goods (Repairs),43.61618625,101080,2,Repairs,Agriculture,Available in Repairs. Population: 1000
1085,Local Produce (Clothing),22.367275,101081,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1086,Handicrafts (Clothing),23.48563875,101082,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1087,Services (Clothing),24.604002499999996,101083,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1088,Food Items (Clothing),25.722366249999993,101084,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1089,Household Goods (Clothing),26.840729999999997,101085,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1090,Local Produce (Clothing),27.959093749999997,101086,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1091,Handicrafts (Clothing),29.077457499999998,101087,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1092,Services (Clothing),30.195821249999995,101088,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1093,Food Items (Clothing),31.314185,101089,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1094,Household Goods (Clothing),32.432548749999995,101090,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1095,Local Produce (Clothing),33.550912499999995,101091,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1096,Handicrafts (Clothing),34.669276249999996,101092,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1097,Services (Clothing),35.787639999999996,101093,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1098,Food Items (Clothing),36.906003749999996,101094,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1099,Household Goods (Clothing),38.0243675,101095,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1100,Local Produce (Clothing),39.14273125,101096,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1101,Handicrafts (Clothing),40.261095,101097,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1102,Services (Clothing),41.37945874999999,101098,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1103,Food Items (Clothing),42.49782249999999,101099,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1104,Household Goods (Clothing),43.61618625,101100,2,Clothing,Agriculture,Available in Clothing. Population: 1000
1105,Local Produce (Pumpkin),22.367275,101101,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1106,Handicrafts (Pumpkin),23.48563875,101102,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1107,Services (Pumpkin),24.604002499999996,101103,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1108,Food Items (Pumpkin),25.722366249999993,101104,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1109,Household Goods (Pumpkin),26.840729999999997,101105,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1110,Local Produce (Pumpkin),27.959093749999997,101106,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1111,Handicrafts (Pumpkin),29.077457499999998,101107,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1112,Services (Pumpkin),30.195821249999995,101108,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1113,Food Items (Pumpkin),31.314185,101109,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1114,Household Goods (Pumpkin),32.432548749999995,101110,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1115,Local Produce (Pumpkin),33.550912499999995,101111,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1116,Handicrafts (Pumpkin),34.669276249999996,101112,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1117,Services (Pumpkin),35.787639999999996,101113,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1118,Food Items (Pumpkin),36.906003749999996,101114,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1119,Household Goods (Pumpkin),38.0243675,101115,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1120,Local Produce (Pumpkin),39.14273125,101116,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1121,Handicrafts (Pumpkin),40.261095,101117,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1122,Services (Pumpkin),41.37945874999999,101118,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1123,Food Items (Pumpkin),42.49782249999999,101119,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1124,Household Goods (Pumpkin),43.61618625,101120,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
1125,Local Produce (Carrots),22.367275,101121,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1126,Handicrafts (Carrots),23.48563875,101122,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1127,Services (Carrots),24.604002499999996,101123,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1128,Food Items (Carrots),25.722366249999993,101124,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1129,Household Goods (Carrots),26.840729999999997,101125,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1130,Local Produce (Carrots),27.959093749999997,101126,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1131,Handicrafts (Carrots),29.077457499999998,101127,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1132,Services (Carrots),30.195821249999995,101128,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1133,Food Items (Carrots),31.314185,101129,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1134,Household Goods (Carrots),32.432548749999995,101130,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1135,Local Produce (Carrots),33.550912499999995,101131,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1136,Handicrafts (Carrots),34.669276249999996,101132,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1137,Services (Carrots),35.787639999999996,101133,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1138,Food Items (Carrots),36.906003749999996,101134,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1139,Household Goods (Carrots),38.0243675,101135,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1140,Local Produce (Carrots),39.14273125,101136,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1141,Handicrafts (Carrots),40.261095,101137,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1142,Services (Carrots),41.37945874999999,101138,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1143,Food Items (Carrots),42.49782249999999,101139,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1144,Household Goods (Carrots),43.61618625,101140,2,Carrots,Agriculture,Available in Carrots. Population: 1000
1145,Local Produce (Cabbage),22.367275,101141,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1146,Handicrafts (Cabbage),23.48563875,101142,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1147,Services (Cabbage),24.604002499999996,101143,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1148,Food Items (Cabbage),25.722366249999993,101144,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1149,Household Goods (Cabbage),26.840729999999997,101145,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1150,Local Produce (Cabbage),27.959093749999997,101146,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1151,Handicrafts (Cabbage),29.077457499999998,101147,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1152,Services (Cabbage),30.195821249999995,101148,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1153,Food Items (Cabbage),31.314185,101149,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1154,Household Goods (Cabbage),32.432548749999995,101150,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1155,Local Produce (Cabbage),33.550912499999995,101151,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1156,Handicrafts (Cabbage),34.669276249999996,101152,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1157,Services (Cabbage),35.787639999999996,101153,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1158,Food Items (Cabbage),36.906003749999996,101154,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1159,Household Goods (Cabbage),38.0243675,101155,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1160,Local Produce (Cabbage),39.14273125,101156,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1161,Handicrafts (Cabbage),40.261095,101157,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1162,Services (Cabbage),41.37945874999999,101158,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1163,Food Items (Cabbage),42.49782249999999,101159,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1164,Household Goods (Cabbage),43.61618625,101160,2,Cabbage,Agriculture,Available in Cabbage. Population: 1000
1165,Local Produce (Chickens),22.367275,101161,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1166,Handicrafts (Chickens),23.48563875,101162,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1167,Services (Chickens),24.604002499999996,101163,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1168,Food Items (Chickens),25.722366249999993,101164,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1169,Household Goods (Chickens),26.840729999999997,101165,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1170,Local Produce (Chickens),27.959093749999997,101166,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1171,Handicrafts (Chickens),29.077457499999998,101167,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1172,Services (Chickens),30.195821249999995,101168,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1173,Food Items (Chickens),31.314185,101169,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1174,Household Goods (Chickens),32.432548749999995,101170,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1175,Local Produce (Chickens),33.550912499999995,101171,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1176,Handicrafts (Chickens),34.669276249999996,101172,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1177,Services (Chickens),35.787639999999996,101173,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1178,Food Items (Chickens),36.906003749999996,101174,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1179,Household Goods (Chickens),38.0243675,101175,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1180,Local Produce (Chickens),39.14273125,101176,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1181,Handicrafts (Chickens),40.261095,101177,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1182,Services (Chickens),41.37945874999999,101178,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1183,Food Items (Chickens),42.49782249999999,101179,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1184,Household Goods (Chickens),43.61618625,101180,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1185,Local Produce (Pottery),22.367275,101181,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1186,Handicrafts (Pottery),23.48563875,101182,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1187,Services (Pottery),24.604002499999996,101183,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1188,Food Items (Pottery),25.722366249999993,101184,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1189,Household Goods (Pottery),26.840729999999997,101185,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1190,Local Produce (Pottery),27.959093749999997,101186,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1191,Handicrafts (Pottery),29.077457499999998,101187,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1192,Services (Pottery),30.195821249999995,101188,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1193,Food Items (Pottery),31.314185,101189,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1194,Household Goods (Pottery),32.432548749999995,101190,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1195,Local Produce (Pottery),33.550912499999995,101191,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1196,Handicrafts (Pottery),34.669276249999996,101192,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1197,Services (Pottery),35.787639999999996,101193,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1198,Food Items (Pottery),36.906003749999996,101194,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1199,Household Goods (Pottery),38.0243675,101195,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1200,Local Produce (Pottery),39.14273125,101196,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1201,Handicrafts (Pottery),40.261095,101197,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1202,Services (Pottery),41.37945874999999,101198,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1203,Food Items (Pottery),42.49782249999999,101199,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1204,Household Goods (Pottery),43.61618625,101200,2,Pottery,Agriculture,Available in Pottery. Population: 1000
1205,Local Produce (Eggs),22.367275,101201,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1206,Handicrafts (Eggs),23.48563875,101202,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1207,Services (Eggs),24.604002499999996,101203,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1208,Food Items (Eggs),25.722366249999993,101204,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1209,Household Goods (Eggs),26.840729999999997,101205,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1210,Local Produce (Eggs),27.959093749999997,101206,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1211,Handicrafts (Eggs),29.077457499999998,101207,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1212,Services (Eggs),30.195821249999995,101208,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1213,Food Items (Eggs),31.314185,101209,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1214,Household Goods (Eggs),32.432548749999995,101210,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1215,Local Produce (Eggs),33.550912499999995,101211,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1216,Handicrafts (Eggs),34.669276249999996,101212,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1217,Services (Eggs),35.787639999999996,101213,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1218,Food Items (Eggs),36.906003749999996,101214,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1219,Household Goods (Eggs),38.0243675,101215,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1220,Local Produce (Eggs),39.14273125,101216,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1221,Handicrafts (Eggs),40.261095,101217,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1222,Services (Eggs),41.37945874999999,101218,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1223,Food Items (Eggs),42.49782249999999,101219,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1224,Household Goods (Eggs),43.61618625,101220,2,Eggs,Agriculture,Available in Eggs. Population: 1000
1225,Local Produce (Preserves),22.367275,101221,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1226,Handicrafts (Preserves),23.48563875,101222,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1227,Services (Preserves),24.604002499999996,101223,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1228,Food Items (Preserves),25.722366249999993,101224,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1229,Household Goods (Preserves),26.840729999999997,101225,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1230,Local Produce (Preserves),27.959093749999997,101226,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1231,Handicrafts (Preserves),29.077457499999998,101227,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1232,Services (Preserves),30.195821249999995,101228,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1233,Food Items (Preserves),31.314185,101229,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1234,Household Goods (Preserves),32.432548749999995,101230,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1235,Local Produce (Preserves),33.550912499999995,101231,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1236,Handicrafts (Preserves),34.669276249999996,101232,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1237,Services (Preserves),35.787639999999996,101233,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1238,Food Items (Preserves),36.906003749999996,101234,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1239,Household Goods (Preserves),38.0243675,101235,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1240,Local Produce (Preserves),39.14273125,101236,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1241,Handicrafts (Preserves),40.261095,101237,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1242,Services (Preserves),41.37945874999999,101238,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1243,Food Items (Preserves),42.49782249999999,101239,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1244,Household Goods (Preserves),43.61618625,101240,2,Preserves,Agriculture,Available in Preserves. Population: 1000
1245,Local Produce (Chickens),22.367275,101241,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1246,Handicrafts (Chickens),23.48563875,101242,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1247,Services (Chickens),24.604002499999996,101243,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1248,Food Items (Chickens),25.722366249999993,101244,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1249,Household Goods (Chickens),26.840729999999997,101245,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1250,Local Produce (Chickens),27.959093749999997,101246,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1251,Handicrafts (Chickens),29.077457499999998,101247,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1252,Services (Chickens),30.195821249999995,101248,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1253,Food Items (Chickens),31.314185,101249,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1254,Household Goods (Chickens),32.432548749999995,101250,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1255,Local Produce (Chickens),33.550912499999995,101251,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1256,Handicrafts (Chickens),34.669276249999996,101252,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1257,Services (Chickens),35.787639999999996,101253,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1258,Food Items (Chickens),36.906003749999996,101254,2,Chickens,Agriculture,Available in Chickens. Population: 1000
1259,Household Goods (Chickens),38.0243675,101255,2,Chickens,Agriculture,Available in Chickens. Population: 1000
